book_id,review_id,rating,review_text
1296,2563036014,liked it,"I remember this book from seeing it on my aunt's shelf when I was a kid, and from the Daryl Hannah movie. I never had much interest in it, until a friend on social media told me not to read it, for various reasons. Well, I immediately downloaded a copy of the audiobook, because I'm really ten years old at heart, and if you tell me not to do something, I'm going to do it. I'm a contrarian asshole, that way.Anyway, I'll start by saying, this is not a bad book. It's not high literature, by any means, but it is entertaining, and it has an interesting premise: Ayla, a Cro-Magnon girl, is orphaned when her parents are killed in an earthquake, and is adopted by a group of Neanderthals, the Clan of the Cave Bear. Even though Ayla tries to adapt to the Clan's way of life, she often finds herself at odds thanks to being Cro-Magnon, and therefore, more intelligent than her adopted Neanderthal family members. Over the years, Broud, the son of the Clan's leader, develops an intense hatred for Ayla and starts to rape her, repeatedly. A pregnancy results from the rape, and Ayla gives birth to a son. At the very end of the novel, Broud becomes the leader of the Clan and puts a ""death curse"" on Ayla, banishing her and forcing her to leave her son behind and to wander the earth, alone. Now that the obligatory plot synopsis is out of the way, I will get into the good, the bad, and the ugly about this book... THE GOOD 1. The world Auel created is rich in detail, and I felt like I had been transported to prehistoric Europe. I know some reviewers were frustrated with the long passages describing plants, animals, and terrain, but I listened to the audio version, and those were some of my favorite parts of the book. A good historical fiction novel will make you feel like you are there, alongside the characters, and Auel certainly accomplished that. Also, the details about the Clan way of life felt very real, for better or worse. I never doubted that I was reading about a real culture, even though there were a few wonky details that made me cringe. So, A+ for Auel doing all that research, and putting her all into the world-building aspect of the novel.2. Ayla is a heroine you can root for. Yes, she is a bit of a Mary Sue, but to me, she was refreshingly proactive and  not  obsessed with romance, the way a lot of modern literary heroines tend to be. Instead of mooning over a vampire boyfriend or getting spanked by a creepy rich dude, Ayla does things like hunt, learn to make tools, and heal the sick and injured. Even if she  is  naturally good at everything she tries, I have to give Ayla a little credit for living her own life, and doing what she wanted to do, patriarchy be damned. She's also a genuinely good person who thinks of other people before she thinks of herself, even when those people aren't being very nice, to her. Eyeroll-y, sure, but still admirable.3. The ending ripped my heart out, especially the very last lines. Okay, enough about that, moving on... THE BAD 1. The book meanders in the middle, and it gets repetitive. For about 80% of the book, the story goes like this: Ayla does something that goes against the way of the Clan, the Clan tells her she must be punished, most often with a death curse, the Clan has a meeting to discuss what's to be done with Ayla, someone (usually Creb) defends Ayla, the Clan is persuaded to change their minds, and Ayla is allowed to keep doing the thing she isn't supposed to be doing. Lather, rinse, repeat. After the second or third time this happens, you begin to wonder if you somehow started re-reading a previous chapter, but nope, you are, in fact, moving forward. I think a good 200 pages could have been cut from this story, without losing anything. The editor kind of dropped the ball on this one, TBH.2. Broud has no reason to hate Ayla so much, and Brun, the leader of the Clan, is a colossal idiot. Broud apparently hates Ayla because he feels that her accomplishments overshadow his, but the amount of hate he carries for her over the course of a decade doesn't make much sense. Ayla even saves Broud's son from drowning, and he still wants her to die. I think this part of Broud's character could have been fleshed out more, instead of making him a one-dimensional villain.Oh, and Brun, the leader of the Clan, is a huge moron. All throughout the book, whenever we see things through Brun's POV, we learn that Brun thinks Broud will be a bad leader; Broud is selfish, has a temper, and acts impulsively. These are characteristics that do not make a good leader, and Brun knows this, but he decides to make Broud leader at the end of the book anyway, and...he is SURPRISED to see that Broud becomes a tyrannical, asshole leader. Say, what? All Brun ever talked about were his doubts over Broud being in charge, and then he is puzzled when Broud starts swinging his dick around, and making the worst decisions, possible? Okay. Brun, buddy, you're not too bright, not even for a Neanderthal. Buy a clue.3. Caveman Olympics. Yes, you read that right, this book has Caveman Olympics. Trust me, it sounds a lot more exciting than it really is. THE UGLY 1. Broud's rape of Ayla is horrific, and brutal. I've heard people say their parents banned them from reading this book because of the ""sexy parts"", but I really want to know if they read the same book I did, because there are no ""sexy parts"", in this story. There is no  sex , it's written as an act of violence and dominance, towards a child (Ayla is ten when the rape begins, which is considered an adult age in this world, but...ICK). If you are triggered by this sort of thing, forget about reading this book, entirely. Not only is the heroine repeatedly raped, but most women in this world have no sexual agency, and must ""assume the position"" if a man wants to use them in that way. It's very gross and unsettling to contemporary readers, and I can understand why some people have problems with it.2. There is subtle racism, in this book. Ayla is blonde and blue-eyed, while the members of the Clan are darker skinned, and dark-eyed. Since Ayla is basically the perfect human specimen, there is an unsettling implication, there. Now, I'm not going to accuse Auel of racism or anything, but this is another detail that modern readers will find hard to swallow, especially since modern science has discovered that Neanderthals could, in fact, be fair-haired. But, whatever, it is what it is.Conclusion: reading this book is a lot like watching a movie from the 80's that has a date rape/sexual assault scene, in it. You hate that scene, you know it's outdated and wrong, but there is still plenty of other things in that movie you like, so you watch it, anyway. Maybe you skip the offensive scene, maybe you don't, but you take all the good things from it, and you still enjoy it. That's the experience I had with ""The Clan of the Cave Bear"". This book was written in 1980, so of course it's going to be problematic, but I enjoyed reading about Ayla's journey, and it kept me entertained enough to download the sequel, so consider me a fan. Now, onto book two of the ""Earth's Children"" series, ""The Adventures of Jondalar's Amazing Horse Cock"". I believe that was the working title, before they changed it."
1296,61986850,it was amazing,"Inexplicably perhaps, but I have always loved this series by Jean M. Auel. The Clan of the Cave Bear is the first volume in her, to-date, five-volume Earth's Children series. Although the first novel was written and published in the 1980s, Ms. Auel, in my opinion, has done a wonderful job of incorporating the latest anthropological theories, research, and findings into her fictional account of the life of a young Cro-Magnon woman (Ayla) and her years of living with a small group (clan) of Neandertal humans in what is now the Crimean Peninsula during an ice-age some 30,000 years ago.The writing, while probably not great literature, is certainly solid enough; at times quite lyrical and descriptive. To me, it is fascinating to think about what life may have been like for our early human ancestors; both anatomically modern humans (Homo sapiens) and Neandertal man (Homo neandertalensis). Ms. Auel does an admirable job of describing the similarities and differences between the two human species, and the disadvantages that ultimately led to Neandertal extinction approximately 20,000-25,000 years before present, and advantages that led to the great explosion of modern humans across the planet. Additionally, Ms. Auel presents an incredibly fascinating portrait of the ecology and environment that these peoples occupied, foraged in, and depended upon in the region that is now known as the Black Sea and Crimean Peninsula.I have read a lot of rather dry, yet very interesting, anthropological and archaeological texts and technical papers about Neandertals, and early modern humans; and it has been great fun to read an engaging and relatively historically accurate fictional narrative, that incorporates much of this data, about the small groups of peoples that populated the planet during some very harsh times so very long ago. If you have an interest in early human cultures, anthropology, and ice-age-environmental ecology then Ms. Auel's Earth's Children series is right up your alley."
1296,412027488,did not like it,"I did not finish this book because it hit a point for me when I was just so done. I made it a third of the way and realized that even if the book picked up an the author turned an amazing new leaf of good literacy that I would still think this book to be pretty bad. Seems kind of disappointing after I've heard so many good reviews of the series. I might come back to read the rest but only if I can't find anything better to read. I'm going to take a sentence from page 105 to explain exactly what horrific literacy I'm talking about: [The women started leaving not long afterward, to begin preparing evening meals. Uka stayed with Iza, though Ebra and Oga kept glancing over inconspicuously while they cooked. Ebra served Creb as well as Brun, then brought food for Uka, Iza, and Ayla. Ovra cooked for her mother's mate, but she and Oga returned quickly when Grod went over to Brun's hearth to join the leader and Creb. They didn't want to miss anything and sat down beside Ayla who hadn't stirred from her place. ]So far the story is beyond bland. All the characters have really done is eat and do lame cave people stuff. I appreciate all the research done in the writing of this book to make it as realistic as possible. It seems that there is a bit of a sci-fi aspect with the rituals the clan are preforming. I think some of it could have been written much differently to add more spice to the story. Like adding more of a sci-fi aspect. Otherwise the concentration of the writing is mostly explaining how the characters basically picked flowers and struggled to communicate. I understand how difficult an approach the author is taking to bring a realism to the story, but even still I think the writing itself could have been much better. I know it's hard to have strong characterization for characters who mostly communicate in grunts, but the lack of excitement and characterization made this story seem so bad to me."
1296,1143623106,did not like it,"First of all, if you want an excellent speculative deep-history story set in the ice age, go read Shaman by Kim Stanley Robinson. Like all of his work, it is meticulously researched and beautifully crafted.The characters in Clan of The Cave Bear are well-thought out and develop throughout the story. The author's thought and effort are evident. Unfortunately, I disagree with many of her decisions and ultimately found the book to be upsetting on a number of levels. By the time I put it down, I felt I had lost hours of my life and happiness on it.The introduction makes it clear that the author did a LOT of research before writing the book. Unfortunately, the text also makes this clear, as there are sections that read like a natural history textbook. I am a nature lover and science teacher, but even I don't see added value in listing the precise species that live in a particular field.SPOILERS AHEAD!I could accept the author's premise that Neanderthal culture was deeply misogynistic, although I am really not sure why she felt that needed to be the case. I could not, however, accept the detailed account of the brutal rape and beating of a 12 year old girl. I do not understand how the author, editor, and publisher felt that this was an acceptable decision. It was deeply upsetting to me that this was followed by descriptions of her physical and emotional agony through repeated episodes of public rape over the course of months. However, the resolution of the situation really makes me wonder how the author herself sees the world and human relations. The rape victim, upon discovering that she is pregnant, is so overjoyed by the life growing within her that she no longer minds being raped. Her persistent attacker, deprived of his power-driven sexual prowess, is unable to perform and therefore stops raping her. Who thought it was okay to publish this hateful misogynistic narrative?"
5194,1954341115,it was amazing,"What About the Children?The Reader is a profound exposition of the 'second generation' issues concerning moral guilt for the Holocaust. But it is, I think, also relevant more generally to the way in which human beings get ensnared incrementally into the evils of their society. We are all inevitably involved in this larger problem. And, like the SS guards at a Nazi death camp, we are unaware of the moral peril of our situation, and unwilling to remove ourselves from that situation even when its harmful effects are obvious.To be more personal and concrete: At the moment I have three acquaintances, each of whom has had a reasonably successful corporate career - one as an investment manager in the City, the second as a senior executive of an international sporting organisation, and the third as a partner of a global accounting firm. All three are, however, deeply dissatisfied with their lives. Their marriages, they all feel, are on the edge of breakdown. One has had a psychological breakdown and is now institutionalised. Another has been made redundant and, despite a large payout, sees nothing but existential gloom for the rest of his days. The last is disgusted with the complete indifference of both his colleagues and clients to the visible harm their firms are inflicting on the world. All of them, it shouldn't be necessary to emphasise, 'volunteered' for the careers and styles of living they now suffer from.A central question posed to The Reader's defendant in her trial for causing the death of Jewish prisoners trapped in a burning church is, ""Why didn't you unlock the door?"" I posed essentially the same question to my three acquaintances: ""The situation you now find yourself in did not occur overnight."" I gently suggested, ""Therefore as you perceived what was happening to your mind, to your family, to the quality of your life, to national culture, why didn't you stop?"" In principle, stopping is even less difficult than unlocking a door. The reasons given for not stopping were almost identical in all three cases: ""I can't afford to."" The financial denotation of 'afford', however, wasn't the main point. Guilt in not providing what their families needed was important. Financial compensation had become just that - compensation for the companionship of marriage and family that had been denied. This was associated with a fear of the disappointment or disapproval by their friends and family. Success is naturally a social matter defined for us by those we know well. But upon pushing a bit harder, it was also clear that the common strand among them was that each believed he had somehow let himself down by not realising the full potential he believed he had in him. This psychic driver of ""being the best you can"" struck loud bells in my own experience. It also reminded me of the remarkable book by Karen Ho, a social researcher from Princeton. Her ethnographic study of the life and culture of Wall Street, Liquidated, is as insightful as it is troublesome to anyone who asks themselves why indeed they have not simply unlocked the door to an alternative life. As she discovered in her employment in an investment bank, the culture of professional firms like Goldman Sachs and McKinsey & Company is grounded in a simple, direct message: ""You are here (or want to be here in the case of applicants) because you are the best and want to be among the best."" Call it the Culture of Presumptive Excellence (CPE) for short.CPE is what stimulates people to work consistently impossible hours, in places distant from home, with no respite. It also justifies the treatment of subordinates as corporate fodder, hiring and firing with panache, and insisting on single-minded loyalty as one moves up the ranks. Standards of excellence, after all, do not maintain themselves. In my experience, CPE, not compensation, or excitement, or 'perks', is the motive force of not just Wall Street but of the entire global corporate world. Escaping that world is no easier than escaping the totalitarian society of Nazi Germany. The identity and the obligations of 'being the best' is a very powerful lock indeed, without any obvious key.Of course CPE is not merely a corporate problem; it is a societal problem. It is a problem of the perceived order. Schlink's war-trial defendant, Hanna, did not unlock the doors of the church to let the prisoners out, not because she is evil or because she was following orders. She was afraid, she says, of the disorder that would have ensued: prisoners running amok without the proper supervision to get them back in marching line. It is this same disorder that my three acquaintances seem to fear most. The problem with being 'the best' is that the criterion for being best has to be set by someone with authority. The self-identity of the best depends on this. To reject this classification and the criteria that define it, one also must reject the authority that sanctioned it. This authority is so diffuse throughout society, that to reject it means to reject the entire society. The loss of both identity and context for establishing a new identity is the ultimate disorder, chaos.Jean Korelitz, for example, herself a former admissions officer for Princeton, shows how pervasive the CPE is in the steps before entering the corporate world in her novel, Admission. Princeton's 'pitch' to applicants is exactly the same as that of the Wall Street firms to its applicants: ""As the best, you will want to stay among the best, so apply to Princeton."" The stage before this, entry into prep school, is also fictionalised from experience, in turn, by Louis Auchincloss, particularly in his novel, The Rector of Justin. The message doesn't vary: ""We are the best and will help you stay among the best.""The destruction of personalities, families, and culture by CPE is systematic. And it is systematically defended even by those whom it excludes. The effects of CPE extend beyond those who are certifiably, as it were, the best to those who aspire to become part of the elite. Deficiencies are masked by the aspiration itself, which is merely the acceptance of the defining authority. In The Reader, Hanna is able to hide her secret shame by joining the SS, an elite corps. I can say with a moral certainty that all three of my acquaintances have what are, to them, equivalent to Hanna's secret deficiencies. Fear of exposure is therefore a powerful motivation to keep the system going, to promote its stable orderliness even when it is so evidently destructive.Schlink's narrator, Michael Berg, knows that Hanna could not have committed the crimes she is accused of because of the secret she is unwilling to reveal. She may be guilty but not as guilty as she appears, or of what she is charged with. What duty does he have to unlock the door with which she has imprisoned herself? To speak up, either to her or the court, would expose her to profound shame, greater shame even than that of being found guilty of war crimes perhaps. And if he does decide to speak up, how should he do it - to her? To her lawyer? To the judge? I feel the same dilemmas in advising my acquaintances, knowing that any mis-step could provoke yet more consternation as well as a pointed lack of gratitude for my solicited but still impertinent advice.Berg's father, a philosopher, advises a simple ethical rule: don't try to second guess the criterion of the good that an individual has established for himself. This is useless advice. It simply anoints conformity as the ethical norm. Conformity is the opposite of resistance, a capacity for which is essential to avoid personal co-optation, to either totalitarianism or corporatism. Resistance which can take many forms. All of them dangerous because they challenge order and the power behind order. And all demand apparently un-virtuous behaviour. How can one advise such a course to anyone one cares about? Ultimately Berg fails to act at all. I find myself in Berg's position. I feel any advice I can give is vapid. To suggest resistance against a corporate culture that is so pervasive and so domineering is madness. I can only ask the question ""Best is the superlative for what?"" But I can't answer the question. I am as trapped as anyone else. Will the children of my acquaintances, or my own, look at the lives of their parents with the same dismay as the so-called second generation of German children perceived their parents after 1945?Schlink's story ends in tragic sadness and unresolved guilt. Perhaps no other ending is possible."
5194,632657,it was ok,"booring. is that a review?? this was just very flat to me. i wasn't offended by the subject matter - i could care less about the ""scandalous"" elements. but the writing was so clinical and thin. at one point, i blamed the translation, but c'mon - its not that hard to translate german to english (i can't do it, of course, but it's supposed to be one of the easiest translations) i have nothing helpful to say about this except i was bored bored bored. the characters were unappealing, the ""twists"" were ho-hum, and i thought it very dry .i don't know what oprah was thinking...come to my blog!"
5194,36808908,really liked it,"I have the feeling there's more than one way of looking at this book. On one hand it can be viewed as a bildungsroman, it follows Michael Berg since the age of 15 till full maturity. On the other hand, it's the post-war German generation coming to terms with their past, the Nazi crimes and their parents' guilt. Guilt, actually, is a recurring theme in the novel: Hanna is guilty of war crimes, Michael is guilty for betrayal (plus he feels guilty for having loved Hanna and asks himself if that makes him a criminal as well), Michael's father for not being enough of a father. The question you get stuck with, after reading, is Hanna's question addressed to the judge: ""What would you have done?""The question I am stuck with is: What would have happened if the truth had been told? On a bohemian level, the novel is about love for books and reading, so that's a plus for bookworms :)"
5194,395499912,it was ok,"I'm not really sure why this book is considered one of the best books of all time and managed to make into the big 1001 list. Most of the time, even if I don't like a book, I tend to understand why someone else picked it. In this case, I'm rather clueless. Is it, perhaps, that people see in it some message about humanity when Hanna won't purchase her freedom with the secret she has kept hidden for years? Is it the vivid sexual tale of a teenage boy with an older woman? Are we supposed to be shocked by it?The novel starts with a romance when fifteen year old Michael finds himself ill on the way home from school and is taken in by a woman twice his age. They begin an affair which is described by numerous critics as ""erotic"". This was the first hurdle my enjoyment came up against. When I was fifteen with raging hormones and an extremely good-looking history teacher, I would probably have been able to appreciate the eroticism of such an opportunity - to have an illicit affair with someone much older and experienced. But that's just a bunch of teenage fantasies that would never have become realities. Now, it creeps me out. I couldn't see it as a love story, I saw it as being about an adult who takes advantage of a child (all very ironic when I think about my first interpretation of Lolita, but I guess I grew up somewhat).It has been suggested that we are expected to draw parallels between Hanna's secret and the behaviour of most German people during the second world war, that is why Schlink deliberately set the novel in this fragile post-war period. But I'm really not a fan of stories that are one big metaphor for something else... or no, maybe it isn't so much that I don't like that, but more that it has to be done in a manner which I find appealing and it has to be obvious. I refuse to believe in metaphors that have been proposed by some random critic and then jumped on by everyone else. I'm trying not to give away Hanna's secret in case there are people who haven't worked it out straight away, but I wasn't buying into this metaphor.This combined with the author's sparse tone quickly distanced me from the novel. I just prefer interesting and complex characters, an engaging plot, relationships I care about... I prefer all this over metaphor. In the end, metaphor is subjective and if I can't see it myself without someone else suggesting it to me then I believe either the author failed to make their metaphorical point clearly enough or the metaphor itself doesn't exist."
5194,1515025559,really liked it,"This is the deep character development and type of writing that i've been craving. A book that made me think and ask so many questions. Sometimes I felt like I was struggling through really heavy writing, but the actual story itself and the moral questions that arise from its telling were really, really interesting and I surprised myself with how much I found myself contemplating this novel. Someone told me there's a movie with Kate Winslet and she is my actual wife so i'm gonna go track that down bye"
5194,1894853824,it was amazing,"Great book.Wonderful piece and remotely expressed Words flowing like water in oceans.I'd Miss someone with that book.As the Young Lady entangled with teen.Which flows the flawless love between them even when she got life imprisonment, She was turned to old. And Teen was turned to Man.Time had changed, but their love sustained as he gave her recordings of stories.Lovely Book.Also, Watch movie based on this novel, My one of favourite actress, the drama Queen Kate Winslet's performance was surreal ."
5194,2025521251,really liked it,"The book is clearly structured. Also the choice of words is at a normal level and therefore also suitable for beginners in classical, great literature."
5194,39404654,it was amazing,"There are some books you know will stay with you forever, and Bernhard Schlink's The Reader is definitely one of them. It has been highly critically acclaimed, winning the Boston Book Review's Fisk Fiction Prize, and it deserves all the praise it has received. The Holocaust is a difficult, though much covered, subject matter, and this novel has a sure touch and an appealing lack of judgment with it. The story begins in the world of almost-childhood of fifteen-year-old Michael Berg, recovering from a summer of hepatitis, begins a relationship with Hanna, a much older woman he meets by chance. The first part of the novel, untouched by the shadow of the recent war or Germany's disturbed and dangerous past, deals with Michael and Hanna's burgeoning relationship, and the little fears and worries that can make up one big problem. Eventually, as we know it must, their relationship ends and Hanna moves away.When the book moves on to the second part, the tone has changed considerably. Michael, now a law student, attends the trial of female Nazi war criminals. To his shock, one of them is Hanna, who had been a camp guard at Auschwitz. I won't say more for fear of spoiling it for you, but the Holocaust is seriously considered in the light of philosophy and moral responsibility. There is an attitude that one becomes numb to the horror of it all if too exposed to it, and this book does not go into ghastly detail, but rather examines even more painful details: who was to blame, how do we live with the suffering, how can one atone, and most of all, what is the next generation to do?It also looks at what it means to love someone, how much we can accept of them and how blind we can be to those we love. Love, guilt and betrayal feature prominently in this novel.In many ways Hanna was innocent, and yet it becomes apparent that she lived every day with terrible guilt; Michael was a victim of her actions, and yet he too is guilty by association. The reader of the title is Michael, who read to Hanna during the early part of the relationship; the reader is Hanna, alone in prison occupying herself by learning about the experiences of camp inmates. The reader is selected individuals in the camps who read aloud to Hanna, and may have died because of it. But most of all, the reader is ourselves; the title points the finger at us, because now we have the knowledge, what should we do with it? If all it takes for evil to prevail is for the good to remain silent, then how innocent are any of us? And how can we deal with the subsequent guilt? There are so many layers to this subtly complex novel that having just finished it, I have to start it again. The transforming power of words is negated by their ultimate futility, and actions in this novel speak deafeningly loud.If we have a responsibility towards the past, to learn from it, and I believe we do, then this book will help us to go some way towards fulfilling it."
5194,753268507,really liked it,"Der Vorleser = The reader, Bernhard SchlinkThe Reader (Der Vorleser) is a novel by German law professor and judge Bernhard Schlink, published in Germany in 1995 and in the United States in 1997. The story is told in three parts by the main character, Michael Berg. Each part takes place in a different time period in the past. Part I begins in a West German city in 1958. After 15-year-old Michael becomes ill on his way home, 36-year-old tram conductor Hanna Schmitz notices him, cleans him up, and sees him safely home. He spends the next three months absent from school battling hepatitis. ...Part 2, Six years later, while attending law school, Michael is part of a group of students observing a war crimes trial. A group of middle-aged women who had served as SS guards at a satellite of Auschwitz in occupied Poland are being tried for allowing 300 Jewish women under their ostensible ""protection"" to die in a fire locked in a church that had been bombed during the evacuation of the camp. The incident was chronicled in a book written by one of the few survivors, who emigrated to the United States after the war; she is the main prosecution witness at the trial. ...Part 3, Years have passed, Michael is divorced and has a daughter from his brief marriage. He is trying to come to terms with his feelings for Hanna, and begins taping readings of books and sending them to her without any correspondence while she is in prison. Hanna begins to teach herself to read, and then write in a childlike way, by borrowing the books from the prison library and following the tapes along in the text. She writes to Michael, but he cannot bring himself to reply. After 18 years, Hanna is about to be released, so he agrees (after hesitation) to find her a place to stay and employment, visiting her in prison. On the day of her release in 1983, she commits suicide and Michael is heartbroken. Michael learns from the warden that she had been reading books by many prominent Holocaust survivors, such as Elie Wiesel, Primo Levi, Tadeusz Borowski, and histories of the camps. The warden, in her anger towards Michael for communicating with Hanna only by audio tapes, expresses Hanna's disappointment. Hanna left him an assignment: give all her money to the survivor of the church fire.تاریخ نخستین خوانش: نوزدهم ماه فوریه سال 2004 میلادیعنوان: برايم كتاب بخوان ؛ نویسنده: برنهارد شلینک؛ مترجم: بهمندخت اویسی؛ تهران، نشر فرزان، 1381؛ در سیزده و 239 ص؛ شابک: 9643211703؛ چاپ دیگر با عنوان: کتابخوان؛ تهران، نشر تاریخ ایران، 1388، در 204 ص؛ شابک: 9789646082755؛ موضوع: داستانهای نویسندگان آلمانی - سده 20 مداستان در سال 1958 میلادی در آلمان آغاز می‌شود. میشائیل، نوجوان پانزده ساله، بطور اتفاقی، با زنی به نام هانا، آشنا و به او علاقمند می‌شود. هانا هر بار که میشائیل نزد او می‌رود، او را وادار می‌کند، تا برایش با صدای بلند کتاب بخواند. میشائیل روزی متوجه می‌شود، که هانا بدون آنکه نشانی از خود برجای بگذارد، شهر را ترک کرده است. سال‌ها می‌گذرد، و میشائیل بزرگ می‌شود. او در رشته ‌ی حقوق تحصیل می‌کند، و روزی، در یکی از دادگاه‌ هایی که برای مجازات جنایتکاران جنگ جهانی دوم برپا ‌شده، هانا را می‌یابد. هانا در جایگاه متهمان قرار گرفته، و شواهد بر این دلالت دارند که او در زمان جنگ، نگهبان زندانیانی بوده است، که به شکل وحشیانه ‌ای قتل‌عام شده ‌اند … با اقتباس از این داستان فیلمی نیز به همین نام ساخته شده است. ا. شربیانی"
5194,2529744553,liked it,"The biggest problem I had with this book was the fact that it made me feel...nothing. I didn't feel connected to the characters or to any part of the plot. This is quite a bummer, as it deals with a pretty heavy topic. I feel like the author intended to write the story this way though, because the writing style in general has a certain type of ""coldness"" to it, and the true feelings of a character are never really explored. Some people might not be bothered by this, but I personally simply prefer feeling close and connected to the characters of a story. This doesn't make the entire book bad though. It certainly was interesting, and Bernhard Schlink is skillful with how he uses words. He describes mundane activities in a wonderful and fascinating way, and this makes me understand 100% why so many schools choose this novel as part of their required reading material.I also appreciated how he always got straight to the point, instead of writing unnecessary details to prolong the plot points we all already know are coming. I also couldn't help but feel disgusted at the things taking place in the first part of the book, and I wish the problematic aspects were explored further, instead of just brushing upon the issue later on.Overall, this was a good book to read inbetween, but nothing life changing or special."
5194,977167460,it was amazing,"This novel breaks so many taboos, it is hard to know where to start reflecting on it. And yet, its plot is not unrealistic or uncommon.It is about a sexual relationship between a young man and an older woman.It is about illiteracy and shame.It is about crimes against humanity, committed out of helplessness and an egocentric wish to hide one's own weakness.It is about the Holocaust weighing on the shoulders of post-1945 Germany's population.It is about the past being reshaped in memory when further knowledge about a person adds a new layer to a relationship.It is about the coexistence of complete indifference towards the lives of many human beings and compassion for one specific individual.It is surprisingly not much about hatred, despite the topic.It is about overcoming a disability.It is about facing justice - or not.It is painful to read. And yet hope hides in a corner.If you can't read it yourself, find someone who is willing to read it to you. Or record it on tape. Literacy is a massive achievement and immensely important for human communication.Read it!"
5194,1480574972,really liked it,""" "" I ... I mean ... so what would you have done? "" Hanna meant it as a serious question. She did not know what she should or could have done differently, and therefore wanted to hear from the judge, who seemed to know everything, what he would have done. "" This same question is posed in other situations throughout this book. Should Michael, being the only other person to know Hanna's secret, have exposed this secret in order to help her during the trial? Should Michael have been more understanding toward Hanna, after the trial?Should the average German citizen feel shame for not doing more to avert the Holocaust? How should today's German citizen feel towards their ancestors that had to endure World War II? As 'that guard', what should Hanna have done? You be the judge..........."
5194,106345787,did not like it,"It's too simple to say I read any single book because I want to read it. There are dozens of reasons I'll pick up a particular title: I like the author; I like the subject matter; the book is an award winner; the book comes with many trusted recommendations; I was supposed to read the book in high school and I feel guilty because I played Goldeneye on my N64 instead. I will freely admit that I read War and Peace simply to say I read War and Peace. I'd take it to the cafeteria every day and let people see me with it. I was trying to project a certain image; unfortunately, the image I projected was a creepy loner way too interested in Russian melodrama. I read The Reader because it had Nazis. And because it prominently featured a deviant sexual affair. Sold and sold. I dared think that Bernhard Schlink's novel might be that rarest of things, these days: truly transgressive. I mean, sex and Nazis and a literary pedigree to boot. Where do I sign up? This slim novel tells the story of an affair between 15 year-old Michael and the far-older Hanna, with whom he has an affair in West Germany in 1958. Hanna, a tram conductor, comes to Michael's aid when Michael falls ills. Later, Michael's mother forces Michael to go thank Hanna; after a laughably stupid seduction (the literary equivalent of that old porn standby, the copy repairman), the two are having an affair. I guess this is shocking? Taboo busting? I don't know. I can't really muster much moral outrage at statutory rape when it is set against the recent background of the Holocaust. Moreover, the scenes between the two ""lovers"" (how I despise that phrase!) are written in such a mundane, clinical fashion, that I could only speculate that Schlink (or his translator) was a technical writer, taking time off from telling me the side effects of Ditropan. (In reality, Schlink is a judge, and I suppose the detached, just-the-facts-ness of The Reader could be compared to a legal brief). The affair goes on for awhile. It doesn't generate much heat, since both the main characters are constructed out of cardboard, with macaroni faces and yarn for hair. The title is also explained - partially - because Michael must read aloud to Hanna before they Biblically unite. That sound you hear is my eyes rolling. Eventually, Hanna disappears. Seven years later, Michael is a law student, and he attends a war crimes trial where - SHOCK! - Hanna is on trial. Turns out she was a concentration camp guard: think Mary Kay Letourneau crossed with Heinrich Himmler. It's hard to screw up a novel about a Nazi pedophile, but it happens here. There is always going to be tension when a fictional work of art (using that term loosely) is set against the backdrop of a recent tragedy. Until the last person who survived said tragedy is dead, any author daring to touch the subject is going to get dinged a little. We can all argue about the morality of such fictionalizations, but the point is moot. It's going to happen. Schlink obviously knew the dangers going in, and tried to avoid them. In doing so, he wrote a book that is simply flat. There are two directions to take a story like this. First, there is over-the-top, Inglorious Basterds-style pulp. Just accept that your book is basically fan-fiction from the SS Experiment Camp line of movies, and wait for Cinemax to call with an offer. The second direction is to make a serious, searching novel about an ordinary person who survived the Holocaust, but as a cog in the machinery of death, rather than a survivor. Explore how that person lives each day wtih the things he or she has done. This kind of book would take a lot of psychological digging, and there aren't a lot of authors up to this task. The Reader tries to do a little of both, and ends up a big, dull, intellecutally-insulting dud. As already noted, the love affair generates slightly less heat than the pairing of Liza Minnelli and David Gest. The decision to include a statutorily illegal relationship was obviously meant to garner attention, but it fails to shock, titilate, or even vaguely incite any interest. The transition to the courtroom, and beyond, is even worse. Here, the author makes a half-hearted attempt to avoid moral relativism, and then falls right into that trap. In an epic bit of reductionism, Schlink manages to equate the tragedy of the Holocaust with - spoiler alert, I guess - adult illiteracy. If only that was a joke. Schlink's idea of depth is to fill a couple of pages with facile hypothetical questions that he helpfully leaves unanswered. All the better; I doubt I would care about what answers he discovered. While Part I of The Reader is a tepid affair between two paper dolls, and Part II reduces the Holocaust to one SS Guard's illiterate shame, Part III manages, stunningly, to get worse. The epilogue, which must be read to be believed, is so stilted, awkward, and glib that I almost felt bad for the characters/ciphers forced to utter the tortured dialogue. I suppose I got what I deserved. It's like when you click on a hyperlink for naked celebrity photos and get a computer virus instead. (Or so I've been told...) I picked up this book thinking it might be trashy, and it turned out it was, but just not the kind of trash I enjoy. "
